mnOgo	mnogo	Rgp
gOdine	gOdine	Ncfpa
pa	pa	Cc
sam	biti	Var1s
i	i	Cs
zaboravIla	zaboraviti	Vmp-sf
.	.	Z
		
Aali	ali	Cc
.	.	Z
		
Idemo	ići	Vmr1p
s	sa	S
Ovce	ovca	Ncfpa
.	.	Z
		
Igramo	igrati	Vmr1p
si	sebe	Px---d
sas	sas	S
Ovce	ovca	Ncfpa
tAm	tam	Rgp
.	.	Z
		
vezUjemo	vezivati	Vmr1p
ljuljAške	ljuljaška	Ncfpa
ljUljamo	ljuljati	Vmr1p
se	sebe	Px---a
.	.	Z
		
tAkvo	takav	Pd-nsn
znAješ	znati	Vmr2s
kvO	kvo	Pi3n-n
je	biti	Var3s
bilO	biti	Vcp-sn
kAd	kad	Cs
je	biti	Var3s
bilO	biti	Vcp-sn
.	.	Z
		
odAvna	odavna	Rgp
•	•	Z
nEma	nemati	Vmr3s
tOj	taj	Pd-nsa
.	.	Z
		
nE	ne	Qz
imAlo	imati	Vmp-sn
kO	kao	Cs
sAd	sad	Rgp
bOože	bog	Ncmsv
decA	dete	Ncnpn
utRpani	utrpati	Appmpn
s	sa	S
igrAčke	igračka	Ncfpa
ne	ne	Qz
mOž	moći	Vmr3s
daa	da	Cs
.	.	Z
		
a	a	Cc
tagAj	tagaj	Rgp
nEmaš	nemati	Vmr2s
.	.	Z
		
ja	ja	Pp1-sn
sam	biti	Var1s
živEla	živeti	Vmp-sf
ne	ne	Qz
imAlo	imati	Vmp-sn
ni	ni	Qo
slatkIši	slatkiš	Ncmpn
tOlko	tolko	Rgp
ne	ne	Qz
imAlo	imati	Vmp-sn
nIšta	ništa	Pi3n-a
.	.	Z
		
a	a	Cc
jA	ja	Pp1-sn
pEkmez	pekmez	Ncmsan
sam	biti	Var1s
jEla	jesti	Vmp-sf
a	a	Cc
sAd	sad	Rgp
ga	on	Pp3msa
ne	ne	Qz
jedEm	jesti	Vmr1s
evO	evo	Qx
.	.	Z
		
a	a	Cc
tAd	tad	Rgp
mojI	moj	Ps1mpn
ne	ne	Qz
mOž	moći	Vmr3s
da	da	Cs
zavrtU	zavrteti	Vmr3p
pEkmez	pekmez	Ncmsan
od	od	S
mEne	ja	Pp1-sg
.	.	Z
		
Aal	ali	Cc
rk	rk	X
sAmo	samo	Rgp
.	.	Z
		
tAta	tata	Ncmsn
mi	ja	Pp1-sd
je	biti	Var3s
radEl	raditi	Vmp-sm
bIl	biti	Vcp-sm
šEf	šef	Ncmsn
mEsne	mesni	Agpfsg
kancelArije	kancelarija	Ncfsg
radEl	raditi	Vmp-sm
po	po	S
Opštinu	opština	Ncfsa
.	.	Z
		
i	i	Cc
kAdd	kad	Cs
IDu	ići	Vmr3p
u	u	S
knjAževac	knjaževac	Npmsan
nEšto	nešto	Pi3n-n
.	.	Z
		
mi	mi	Pp1-pn
se	sebe	Px---a
z	s	S
brAta	brat	Ncmsay
nAdamo	nadati	Vmr1p
sA	sada	Rgp
če	hteti	Var3s
ni	mi	Pp1-pd
donesE	doneti	Vmr3s
bombOne	bombona	Ncfpa
.	.	Z
		
i	i	Cc
On	on	Pp3msn
onO	onaj	Pd-nsa
onIja	onaj	Pd-mpa
fišEčiči	fišečič	Ncmpn
Uviti	uviti	Vmn
.	.	Z
		
donesE	doneti	Vmr3s
ni	mi	Pp1-pd
bombOne	bombona	Ncfpa
mI	mi	Pp1-pn
se	sebe	Px---a
rAadujemo	radovati	Vmr1p
sve	sav	Pi-nsa
bIjemo	biti	Vmr1p
s	sa	S
pEte	peta	Ncfpa
u	u	S
dUpe	dupe	Ncnsa
.	.	Z
#	#	Z
umElo	umeti	Vmp-sn
#	#	Z
tOj	taj	Pd-nsn
.	.	Z
		
takvO	takav	Pd-nsn
ti	ti	Pp2-sd
je	biti	Var3s
bilO	biti	Vcp-sn
od/t	od/t	X
kAd	kad	Cs
smo	biti	Var1p
bilI	biti	Vcp-pm
decA	dete	Ncnsn
zImi	zimi	Rgp
se	sebe	Px---a
sAnkamo	sankati	Vmr1p
n	na	S
onAj	onaj	Pd-msan
sAn	san	Ncmsan
a	a	Cc
no	no	Qz
imAlo	imati	Vmp-sn
sAno	sano	Ncnsa
nEgo	nego	Cc
onOj	onaj	Pd-nsa
.	.	Z
		
skOvano	skovati	Appnsn
od	od	S
dAske	daska	Ncfsg
El	el	Cc
džAk	džak	Ncmsn
slAma	slama	Ncfsn
.	.	Z
		
pa	pa	Cc
se	sebe	Px---a
vOzi	voziti	Vmr3s
po	po	S
snEg	sneg	Ncmsan
svE	sav	Pi-nsn
mOkar	mokar	Agpmsnn
.	.	Z
		
nOge	noga	Ncfpn
mOkre	mokar	Agpfpn
svE	sav	Pi-fpn
i	i	Cc
nIšta	ništa	Pi3n-a
ni	mi	Pp1-pd
ne	ne	Qz
falElo	faliti	Vmp-sn
.	.	Z
		
Al	ali	Cc
Eto	eto	Qx
sAd	sad	Rgp
.	.	Z
		
drUkše	drukši	Agpnsn
vrEme	vreme	Ncnsn
dOšlo	doći	Vmp-sn
ne	ne	Qz
kAo	kao	Cs
štO	što	Cs
s/Kad	kad	Cs
smo	biti	Var1p
mI	mi	Pp1-pn
bilI	biti	Vcp-pm
.	.	Z
		
jA	ja	Pp1-sn
štO	što	Pi3n-a
kAžem	kazati	Vmr1s
i	i	Cc
po	po	S
njIvu	njiva	Ncfsa
me	ja	Pp1-sa
v/mOji	moj	Ps1-pn
vodIli	voditi	Vmp-pm
.	.	Z
		
i	i	Cc
i	i	Cc
jA	ja	Pp1-sn
kAo	kao	Cs
detE	dete	Ncnsn
uznEm	uzeti	Vmr1s
pa	pa	Cc
d	da	Cs
.	.	Z
		
vEžem	vezati	Vmr1s
mAčku	mačka	Ncfsa
pa	pa	Cc
vOdim	voditi	Vmr1s
po	po	S
pOlje	polje	Ncnsa
vEzanu	vezati	Appfsa
mAčku	mačka	Ncfsa
pa	pa	Cc
dEda	deda	Ncmsn
pOsle	posle	Rgp
Uzne	uzeti	Vmr3s
pa	pa	Cc
mi	ja	Pp1-sd
kUpi	kupiti	Vmr3s
jAre	jare	Ncnsa
da	da	Cs
vOdim	voditi	Vmr1s
jAre	jare	Ncnsa
da	da	Cs
ne	ne	Qz
vOdim	voditi	Vmr1s
mAčku	mačka	Ncfsa
.	.	Z
		
et	eto	Qx
•	•	Z
takvO	takav	Pd-nsn
ti	ti	Pp2-sd
tOj	taj	Pd-nsn
bilO	biti	Vcp-sn
tAmp	tamo	Rgp
.	.	Z
		
Igramo	igrati	Vmr1p
se	sebe	Px---a
prAimo	praiti	Vmr1p
#	#	Z
skamInke	skaminka	Ncfpa
#	#	Z
onOj	onaj	Pd-nsn
a	a	Cc
tAm	tam	Rgp
kAd	kad	Cs
po	po	S
pOlje	polje	Ncnsa
.	.	Z
		
a	a	Cc
jA	ja	Pp1-sn
sam	biti	Var1s
bilA	biti	Vcp-sf
bRljiva	brljiv	Agpfsn
i	i	Cc
od	od	S
d	d	X
detEta	dete	Ncnpg
pa	pa	Cc
sam	biti	Var1s
.	.	Z
		
uzEla	uzeti	Vmp-sf
pa	pa	Cc
sam	biti	Var1s
ovAj	ovaj	Pd-msn
a	a	Cc
.	.	Z
		
onI	oni	Pp3mpn
lEgnu	legnuti	Vmr3p
dAnju	danju	Rgp
kAd	kad	Cs
rUčaju	ručati	Vmr3p
da	da	Cs
se	sebe	Px---a
odmOre	odmoriti	Vmr3p
.	.	Z
		
a	a	Cc
jA	ja	Pp1-sn
dovAtim	dovatiti	Vmr1s
sRp	srp	Ncmsan
el	el	Cc
matIku	matika	Ncfsa
.	.	Z
		
pa	pa	Cc
tAd	tad	Rgp
Idem	ići	Vmr1s
te	te	Cc
onO	onaj	Pd-nsa
g/	g/	X
žnjEm	žnjeti	Vmr1s
kOpam	kopati	Vmr1s
.	.	Z
		
pa	pa	Cc
posečEm	poseći	Vmr1s
strUčje	stručje	Ncnsa
bEli	beo	Agpmsayn
svEt	svet	Ncmsan
kukUruz	kukuruz	Ncmsan
da	da	Cs
m	ja	Pp1-sa
ubIju	ubiti	Vmr3p
kAd	kad	Cs
se	sebe	Px---a
dIgnu	dignuti	Vmr3p
.	.	Z
		
et	eto	Qx
.	.	Z
		
kakvO	kakav	Pi-nsn
e	biti	Var3s
detInstvo	detinstvo	Ncnsn
bIlo	biti	Vcp-sn
Ali	ali	Cc
.	.	Z
		
onOj	onaj	Pd-nsa
se	sebe	Px---a
ne	ne	Qz
imAlo	imati	Vmp-sn
.	.	Z
		
jA	ja	Pp1-sn
znAm	znati	Vmr1s
mnOgo	mnogo	Rgp
/	/	Z
mnOgo	mnogo	Rgp
nemAnje	nemanje	Ncnsa
.	.	Z
		
onO	onaj	Pd-nsn
mOj	moj	Ps1msn
t	t	X
•	•	Z
baštA	bašta	Ncmsn
pOsle	posle	Rgp
imAl	imati	Vmp-sm
pAre	para	Ncfpa
.	.	Z
		
aaa	a	I
prvI	prvi	Mlomsan
pUt	put	Ncmsn
kAd	kad	Cs
sam	biti	Var1s
jA	ja	Pp1-sn
bilA	biti	Vcp-sf
kOd	kod	S
njEg	on	Pp3msg
On	on	Pp3msn
ne	ne	Qz
imAl	imati	Vmp-sm
ni	ni	Qo
On	on	Pp3msn
.	.	Z
		
kUpi	kupiti	Vmr3s
mi	ja	Pp1-sd
nEki	neki	Pi-msa
paramAn	paraman	Ncmsan
zaa	za	S
•	•	Z
pRvi	prvi	Mlomsa
mAj	maj	Ncmsan
.	.	Z
		
El	el	Cc
za	za	S
velIkden	velikden	Ncmsan
.	.	Z
		
i	i	Cc
pOse	pose	Rgp
za	za	S
tUj	taj	Pd-fsa
•	•	Z
svEta	sveti	Agpfsn
pEtku	petka	Npfsa
nAšu	naš	Ps1fsa
za	za	S
.	.	Z
		
kAd	kad	Cs
je	biti	Vcr3s
zavEćina	zavećina	Ncfsn
.	.	Z
		
u	u	S
Avgus	avgus	Ncmsan
.	.	Z
		
i	i	Cc
tOj	taj	Pd-nsa
nEma	nemati	Vmr3s
.	.	Z
		
brAt	brat	Ncmsn
mi	ja	Pp1-sd
nEma	nemati	Vmr3s
u	u	S
kvO	kvo	Pi3n-a
da	da	Cs
se	sebe	Px---a
obUje	obuti	Vmr3s
.	.	Z
		
mAćer	maćer	Ncfsn
mi	ja	Pp1-sd
nEma	nemati	Vmr3s
u	u	S
•	•	Z
kakvO	kakav	Pi-nsa
da	da	Cs
oblečE	oblečeti	Vmr3s
bluzU	bluza	Ncfsa
onO	onaj	Pd-nsn
tAg	tag	Rgp
nesU	biti	Vcr3p
išlE	ići	Vmp-fp
devOjke	devojka	Ncfpn
sAme	sam	Agpfpn
kAo	kao	Cs
sAd	sad	Rgp
.	.	Z
		
nEgo	nego	Cc
svE	sav	Pi-nsn
mOro	morati	Vmp-sm
d	da	Cs
Ide	ići	Vmr3s
mAti	mati	Ncfsn
sas	sas	S
njI	one	Pp3fpa
.	.	Z
		
ne	ne	Qz
se	sebe	Px---a
puštAlo	puštati	Vmp-sn
.	.	Z
		
svE	sav	Pi-nsn
da	da	Cs
te	ti	Pp2-sa
pAzi	paziti	Vmr3s
da	da	Cs
te	ti	Pp2-sa
glEda	gledati	Vmr3s
.	.	Z
		
ja	ja	Pp1-sn
nisAm	biti	Var1s
mnOgo	mnogo	Rgp
ni	ni	Qo
bilA	biti	Vcp-sf
devOjḱata	devojka	Ncfsn-t
Ali	ali	Cc
Eto	eto	Qx
.	.	Z
		
kAo	kao	Cs
.	.	Z
		
detE	dete	Ncnsn
sam	biti	Var1s
se	sebe	Px---a
si	sebe	Px---d
oženIla	oženiti	Vmp-sf
.	.	Z
		
u	u	S
šesnAestu	šesnaesti	Mlofsa
gOdisu	godina	Ncfsa
sam	biti	Var1s
a/	a/	X
oženIla	oženiti	Vmp-sf
u	u	S
sedamnAestu	sedamnaesti	Mlofsa
sam	biti	Var1s
rodIla	roditi	Vmp-sf
.	.	Z
		
Eto	eto	Qx
u	u	S
trIes	tries	Mlc
šEstu	šesti	Mlofsa
gOdinu	godina	Ncfsa
sIn	sin	Ncmsn
((ššš))	((ššš))	X
postAla	postati	Vmp-sf
sam	biti	Var1s
bAba	baba	Ncfsn
.	.	Z
		
i	i	Cc
•	•	Z
u	u	S
mAter	mater	Ncfsa
tOj	taj	Pd-nsn
svE	sav	Pi-nsn
.	.	Z
		
i	i	Cc
rabotIl	rabotiti	Vmp-sm
si	biti	Var2s
brE	bre	Qx
i	i	Cc
žEl	žeti	Vmp-sm
si	biti	Var2s
i	i	Cc
kopAl	kopati	Vmp-sm
si	biti	Var2s
i	i	Cc
išAl	ići	Vmp-sm
si	biti	Var2s
na	na	S
rAbotu	rabota	Ncfsa
i	i	Cc
.	.	Z
		
dEca	dete	Ncnpn
čUvano	čuvati	Appnsn
i	i	Cc
ne	ne	Qz
se	sebe	Px---a
imAlo	imati	Vmp-sn
.	.	Z
		
al	ali	Cc
smo	biti	Var1p
nEkako	nekako	Rgp
krpIli	krpiti	Vmp-pm
.	.	Z
		
mučIli	mučiti	Vmp-pm
smo	biti	Var1p
se	sebe	Px---a
.	.	Z
		
kAd	kad	Cs
nEma	nemati	Vmr3s
onO	onaj	Pd-nsn
se	sebe	Px---a
čovEk	čovek	Ncmsn
stEgne	steći	Vmr3s
i	i	Cc
nEma	nemati	Vmr3s
i	i	Cc
gOtovo	gotovo	Rgp
.	.	Z
		
a	a	Cc
sAd	sad	Rgp
bOože	bog	Ncmsv
ne	ne	Qz
mOž	moći	Vmr2s
na	na	S
detE	dete	Ncnsa
da	da	Cs
dokAžeš	dokazati	Vmr2s
kakO	kako	Cs
je	biti	Vcr3s
•	•	Z
ISto	isto	Rgp
.	.	Z
		
da	da	Cs
mu	on	Pp3msd
kAžeš	kazati	Vmr2s
nEma	nemati	Vmr3s
.	.	Z
		
nEma	nemati	Vmr3s
to	taj	Pd-nsa
.	.	Z
		
e	e	I
tAko	tako	Rgp
to	taj	Pd-nsn
.	.	Z
		
ne	ne	Qz
znAm	znati	Vmr1s
drUgo	drugo	Mlonsa
kvO	kvo	Pi3n-a
te	taj	Pd-fpa
.	.	Z
		
pa	pa	Cc
jA	ja	Pp1-sn
od	od	S
kakO	kako	Cs
sam	biti	Var1s
razaznAla	razaznati	Vmp-sf
jA	ja	Pp1-sn
znAm	znati	Vmr1s
Uveče	uveče	Rgp
na	na	S
slAmu	slama	Ncfsa
se	sebe	Px---a
unesE	uneti	Vmr3s
.	.	Z
		
pa	pa	Cc
se	sebe	Px---a
dOle	dole	Rgp
prOstre	prostreti	Vmr3s
na	na	S
slAmu	slama	Ncfsa
.	.	Z
		
pa	pa	Cc
se	sebe	Px---a
tUraju	turati	Vmr3p
orEsi	oreh	Ncmpn
u	u	S
slAmu	slama	Ncfsa
.	.	Z
		
i	i	Cc
•	•	Z
ovAj	ovaj	Pd-msn
svE	sav	Pi-nsn
se	sebe	Px---a
.	.	Z
		
onOj	onaj	Pd-nsa
što	što	Pi3n-a
si	biti	Var2s
spremIl	spremiti	Vmp-sm
svE	sav	Pi-nsn
pOsno	postan	Agpnsn
.	.	Z
		
svE	sav	Pi-nsa
narEdiš	narediti	Vmr2s
na	na	S
slAmu	slama	Ncfsa
pa	pa	Cc
onOj	onaj	Pd-nsn
što	što	Pi3n-n
se	sebe	Px---a
omEsi	omesiti	Vmr3s
.	.	Z
		
mesIla	mesiti	Vmp-sf
se	sebe	Px---a
kUća	kuća	Ncfsn
pa	pa	Cc
se	sebe	Px---a
mesIl	mesiti	Vmp-sm
vIn/lOjze	lOjze	Ncnsa
.	.	Z
		
pa	pa	Cc
se	sebe	Px---a
mesIlo	mesiti	Vmp-sn
.	.	Z
		
ovčArnica	ovčarnica	Ncfsn
pa	pa	Cc
krAve	krava	Ncfpn
pa	pa	Cc
.	.	Z
		
njIva	njiva	Ncfsn
pa	pa	Cc
svE	sav	Pi-nsn
tOj	taj	Pd-nsn
.	.	Z
		
i	i	Cc
od	od	S
svE	sav	Pi-nsa
tOj	taj	Pd-nsa
se	sebe	Px---a
odrEže	odrezati	Vmr3s
pomAlo	pomalo	Rgp
.	.	Z
		
i	i	Cc
natUra	naturati	Vmr3s
s	sebe	Px---a
u	u	S
čAšu	čaša	Ncfsa
u	u	S
vinO	vino	Ncnsa
.	.	Z
		
i	i	Cc
tIja	taj	Pd-mpn
se	sebe	Px---a
kravAjci	kravajac	Ncmpn
jEdu	jesti	Vmr3p
Uveče	uveče	Rgp
.	.	Z
		
a	a	Cc
onOj	onaj	Pd-nsn
sedI	sedeti	Vmr3s
što	što	Pi3n-n
je	biti	Var3s
odsEčeno	odseći	Appnsn
u	u	S
vinO	vino	Ncnsa
natUrano	naturati	Appnsn
.	.	Z
		
po	po	S
Ujutru	ujutru	Rgp
.	.	Z
		
bAba	baba	Ncfsn
i	i	Cc
dEda	deda	Ncmsn
dadU	dati	Vmr3p
na	na	S
stOku	stoka	Ncfsa
tAm	tam	Rgp
da	da	Cs
pojEdu	pojesti	Vmr3p
.	.	Z
		
iz	iz	S
vinO	vino	Ncnsa
izvAdeno	izvaditi	Appnsn
i	i	Cc
dadU	dati	Vmr3p
na	na	S
stOku	stoka	Ncfsa
.	.	Z
		
i	i	Cc
Isto	isto	Rgp
se	sebe	Px---a
prekAdi	prekaditi	Vmr3s
Uveče	uveče	Rgp
svE	sav	Pi-nsn
tOj	taj	Pd-nsn
.	.	Z
		
Ovaj	ovaj	Pd-msn
a	a	Cc
Od	od	S
Ujutru	ujutru	Rgp
da	da	Cs
se	sebe	Px---a
pOčne	početi	Vmr3s
blAži	blažiti	Vmr3s
pa	pa	Cc
k/	k/	X
Ako	ako	Cs
s	se	Px---a
oblAži	oblažiti	Vmr3s
žEnsko	ženski	Agpnsn
če	hteti	Var3p
bUdu	biti	Vcr3p
.	.	Z
		
žEnski	ženski	Agpmpn
jAganci	jaganac	Ncmpn
ŽAko	ako	Cs
s	se	Px---a
oblAži	oblažiti	Vmr3s
mUško	muški	Agpnsny
onO	onaj	Pd-nsn
mUški	muški	Agpmpn
jAganci	jaganac	Ncmpn
.	.	Z
		
mm	mm	X
pa	pa	Cc
se	sebe	Px---a
pitIje	pitije	Ncfpn
varIle	variti	Vmp-pf
za	za	S
božIč	Božič	Npmsan
pOsle	posle	Rgp
.	.	Z
		
pa	pa	Cc
se	sebe	Px---a
tOj/o	taj	Pd-nsn
bEz	bez	S
pitIje	pitIje	Ncfpa
božIč	Božič	Npmsn
ne	ne	Qz
bIl	biti	Vcp-sm
.	.	Z
		
Uuvek	uvek	Rgp
se	sebe	Px---a
svAri	svariti	Vmr3s
zaa	za	S
.	.	Z
		
pitIje	pitije	Ncfpa
pa	pa	Cc
se	sebe	Px---a
blA/	blA/	X
oblAži	oblažiti	Vmr3s
pa	pa	Cc
.	.	Z
		
tO	taj	Pd-nsn
takO	tako	Rgp
se	sebe	Px---a
s	sa	S
pOsle	posle	Rgp
.	.	Z
		
ta	taj	Pd-fsn
slAma	slama	Ncfsn
prestOji	prestajati	Vmr3s
na	na	S
božIč	Božič	Npmsan
pvi	prvi	Mlomsa
dAn	dan	Ncmsan
•	•	Z
u	u	S
kUću	kuća	Ncfsa
.	.	Z
		
a	a	Cc
drUgi	drugi	Mlomsa
dAn	dan	Ncmsan
se	sebe	Px---a
tAj	taj	Pd-fsn
slAma	slama	Ncfsn
.	.	Z
		
mI	mi	Pp1-pn
ležimO	ležati	Vmr1p
decA	dete	Ncnpn
po	po	S
nju	ona	Pp3fsa
Igramo	igrati	Vmr1p
se	sebe	Px---a
.	.	Z
		
Ovaj	ovaj	Pd-msn
.	.	Z
		
drUgi	drugi	Mlomsa
dAn	dan	Ncmsan
onA	onaj	Pd-fsn
Ujutru	ujutru	Rgp
se	sebe	Px---a
rAno	rano	Rgp
.	.	Z
		
((?))	((?))	X
ovAj	ovaj	Pd-msn
odnesE	odneti	Vmr3s
pOd	pod	S
vOćke	voćka	Ncfpa
da	da	Cs
s	sebe	Px---a
upAli	upaliti	Vmr3s
pOd	pod	S
svAku	svaki	Pi-fsa
vOćku	voćka	Ncfsa
pomAlo	pomalo	Rgp
i	i	Cc
u	u	S
vinOgrad	vinograd	Ncmsan
dEda	deda	Ncmsn
zamEtne	zametnuti	Vmr3s
s	sa	S
kOš	koš	Ncmsan
.	.	Z
		
i	i	Cc
odnesE	odneti	Vmr3s
u	u	S
vinOgrad	vinograd	Ncmsan
upAli	upaliti	Vmr3s
u	u	S
vinOgrad	vinograd	Ncmsan
pomAlo	pomalo	Rgp
tUj	taj	Pd-fsa
slAmu	slama	Ncfsa
.	.	Z
		
jEl	jel	Qq
.	.	Z
		
tOj	taj	Pd-nsn
kAo	kao	Cs
.	.	Z
		
bilO	biti	Vcp-sn
za	za	S
rOd	rod	Ncmsan
za	za	S
štA	šta	Pi3n-a
li	li	Qq
je	biti	Vcr3s
•	•	Z
ne	ne	Qz
znAm	znati	Vmr1s
.	.	Z
		
pa	pa	Cc
na	na	S
božIč	Božič	Npmsan
.	.	Z
		
pa	pa	Cc
tO	taj	Pd-nsn
je	biti	Vcr3s
kAo	kao	Cs
.	.	Z
		
takO	tako	Rgp
ga	on	Pp3msa
zvEoše	zvati	Vma3p
.	.	Z
		
tO	taj	Pd-nsn
je	biti	Vcr3s
za	za	S
srEću	sreća	Ncfsa
.	.	Z
		
tUri	turiti	Vmr3s
se	sebe	Px---a
parA	para	Ncfsn
.	.	Z
		
i	i	Cc
od	od	S
svAe	svaki	Pi-fsg
se	sebe	Px---a
tUri	turiti	Vmr3s
.	.	Z
		
od	od	S
slAmku	slamka	Ncfsa
.	.	Z
		
od	od	S
bOb	bob	Ncmsan
od	od	S
grAšac	grašac	Ncmsan
od	od	S
pasUlj	pasulj	Ncmsan
.	.	Z
		
od	od	S
kukUruz	kukuruz	Ncmsan
od	od	S
žIto	žito	Ncnsa
od	od	S
svE	sav	Pi-nsa
štO	što	Pi3n-a
gOd	god	Qx
se	sebe	Px---a
Ima	imati	Vmr3s
.	.	Z
		
od	od	S
drEn	dren	Ncmsan
se	sebe	Px---a
grAnća	granća	Ncfsn
tUri	turiti	Vmr3s
.	.	Z
		
a	a	Cc
tUri	turiti	Vmr3s
se	sebe	Px---a
i	i	Cc
ponE/	ponE/	X
onAj	onaj	Pd-msn
.	.	Z
		
Ovaj	ovaj	Pd-msn
•	•	Z
pAre	para	Ncfpn
štO	što	Pi3n-n
vO	ovaj	Pd-nsn
.	.	Z
		
sitnE	sitan	Agpfpn
vE	ovaj	Pd-fpn
.	.	Z
		
kakO	kako	Rgp
s/Al	ali	Cc
tOj	taj	Pd-nsn
se	sebe	Px---a
tUri	turiti	Vmr3s
jednA	jedan	Mlcfsn
.	.	Z
		
dAl	dal	Qq
če	hteti	Var3s
tUžiš	tužiti	Vmr2s
dinAr	dinar	Ncmsan
dAl	dal	Qq
dvA	dva	Mlcmsa
.	.	Z
		
i	i	Cc
tOj	taj	Pd-nsn
kAd	kad	Cs
se	sebe	Px---a
slOmi	slomiti	Vmr3s
.	.	Z
		
kOj	ko	Pi3n-n
kakvO	kakav	Pi-nsa
nAjde	naći	Vmr3s
kUj	kuj	Pi3n-n
nAjde	naći	Vmr3s
parU	para	Ncfsa
u	u	S
tOj	taj	Pd-nsl
se	sebe	Px---a
rAduje	radovati	Vmr3s
tOj	taj	Pd-nsn
če	hteti	Var3s
bUde	biti	Vcr3s
srEćan	srećan	Agpmsnn
mnOgo	mnogo	Rgp
tOj	taj	Pd-nsn
.	.	Z
		
i	i	Cc
tOj	taj	Pd-nsn
se	sebe	Px---a
d/	d/	X
na	na	S
božIč	Božič	Npmsan
mesIlo	mesiti	Vmp-sn
.	.	Z
		
kOd	kod	S
nas	mi	Pp1-pg
ne	ne	Qz
imALo	imati	Vmp-sn
trIfun	trifun	Npnsn
ovdE	ovde	Rgp
.	.	Z
		
a	a	Cc
tO	taj	Pd-nsn
imAlo	imati	Vmp-sn
u	u	S
mAnjenci	manjenci	Npmpn
gORe	gore	Rgp
.	.	Z
		
tOj	taj	Pd-nsn
kAo	kao	Cs
zevEćina	zevećina	Ncfsn
bilO	biti	Vcp-sn
.	.	Z
		
onO	onaj	Pd-nsa
kAžu	kazati	Vmr3p
da	da	Cs
je	biti	Vcr3s
tOj	taj	Pd-nsn
.	.	Z
		
zAdružna	zadružni	Agpfsn
slAva	slava	Ncfsn
pa	pa	Cc
jU	ona	Pp3fsa
slavIlo	slaviti	Vmp-sn
cElo	ceo	Agpnsn
salO	salo	Ncnsn
.	.	Z
		
Al	ali	Cc
kOd	kod	S
nAs	mi	Pp1-pg
tOj	taj	Pd-nsa
ne	ne	Qz
ovdE	ovde	Rgp
imAlo	imati	Vmp-sn
.	.	Z
		
i	i	Cc
tOj	taj	Pd-nsn
se	sebe	Px---a
ne	ne	Qz
ovdE	ovde	Rgp
slavIlo	slaviti	Vmp-sn
.	.	Z
		
tO	taj	Pd-nsn
je	biti	Vcr3s
četRnesti	četrnest	Mlomsn
fEbruar	februar	Ncmsn
.	.	Z
		
pa	pa	Cc
na	na	S
todorIcu	todorica	Npfsa
nEma	nemati	Vmr3s
kOd	kod	S
nas	mi	Pp1-pg
nIšta	ništa	Pi3n-n
kOj	koji	Pi-msn
Oče	hteti	Vmr3s
On	on	Pp3msn
Ide	ići	Vmr3s
u	u	S
cRkvu	crkva	Ncfsa
.	.	Z
		
i	i	Cc
prAznik	praznik	Ncmsn
Eto	eto	Qx
ne	ne	Qz
rabOti	rabotiti	Vmr3s
se	sebe	Px---a
kAžu	kazati	Vmr3p
o	o	S
kOj	koji	Pi-msn
rabOti	rabotiti	Vmr3s
na	na	S
svEti	svet	Agpmsny
tOdor	todor	Npmsn
On	on	Pp3msn
če	hteti	Var3s
da	da	Cs
vezUje	vezivati	Vmr3s
mnOgo	mnogo	Rgp
ovAj	ovaj	Pd-msn
zmIje	zmija	Ncfpa
s	sa	S
((?))	((?))	X
okOvi	okov	Ncmpn
.	.	Z
		
aa	a	Cc
.	.	Z
		
ne	ne	Qz
imALo	imati	Vmp-sn
da	da	Cs
se	sebe	Px---a
slAvi	slaviti	Vmr3s
nIšta	ništa	Pi3n-n
Ima	imati	Vmr3s
nEki	neki	Pi-msn
u	u	S
nEko	neki	Pi-nsa
salO	salo	Ncnsa
slAvi	slaviti	Vmr3s
slAvu	slava	Ncfsa
svEti	svet	Agpmsny
tOdor	Todor	Npmsn
.	.	Z
		
Ali	ali	Cc
kOd	kod	S
nas	mi	Pp1-pg
ovdE	ovde	Rgp
tOj	taj	Pd-nsa
ne	ne	Qz
imAlo	imati	Vmp-sn
nIkoj	nikoj	Pi3n-n
.	.	Z
		
Ali	ali	Cc
tOj	taj	Pd-nsn
kAo	kao	Cs
••	••	Z
u	u	S
cRkvu	crkva	Ncfsa
da	da	Cs
se	sebe	Px---a
Ide	ići	Vmr3s
da	da	Cs
.	.	Z
		
crkvEna	crkven	Agpfsn
sdlAva	slava	Ncfsn
.	.	Z
		
pa	pa	Cc
postIlo	postiti	Vmp-sn
se	sebe	Px---a
svAki	svaki	Pi-msn
pOst	post	Ncmsn
se	sebe	Px---a
postIl	postiti	Vmp-sm
.	.	Z
		
Al	ali	Cc
jA	ja	Pp1-sn
nIkako	nikako	Rgp
se	sebe	Px---a
ne	ne	Qz
mOgu	moći	Vmr3p
sEtim	setiti	Vmr1s
da	da	Cs
su	biti	Var3p
mojI	moj	Ps1mpn
tOlko	tolko	Rgp
postIli	postiti	Vmp-pm
.	.	Z
		
Ovaj	ovaj	Pd-msn
•	•	Z
postIl	positi	Vmp-sm
se	sebe	Px---a
pEtak	petak	Ncmsn
takOj	takoj	Rgp
Ajde	hajde	Qx
da	da	Cs
se	sebe	Px---a
bAš	baš	Rgp
ne	ne	Qz
#	#	Z
blAži	blažiti	Vmr3s
#	#	Z
